Opp_ID,Created_On,Opp_Name,Acct_ID,Owner_Email,Business_Unit,Offering,Sales_Stage,Win_Probability,Deal_Value,Deal_Currency,Close_Date_Expected,Close_Date_Actual,Lost_Reason,Source,Last_Activity,Forecast_Category,Modified_At
OPP-002482,20/08/2025,Baltica Logistics - Security Assessment,ACC-10303,felix.wagner@nexora-consulting.eu,CYBER,Security Assessment,Stage 5: Closed Won (100%),100,63500,EUR,15/12/2025,15/12/2025,,Inbound - Website,15/12/2025,Closed,15/12/2025 17:00
OPP-002362,02.08.2025,Saxon Clinics - Security Assessment,ACC-10499,david.moreau@nexora-consulting.eu,CYBER,Security Assessment,Stage 5: Closed Won (100%),1.0,52000,EUR,16/01/2026,26/09/2025,,Partner Referral,26/09/2025,Closed,26/09/2025 17:00
OPP-002467,18/08/2025,Kronberg Motorenwerk - Managed SOC,ACC-10189,felix.wagner@nexora-consulting.eu,CYBER,Managed SOC,Stage 5: Closed Won (100%),100,641000,EUR,05/01/2026,03/12/2025,,Inbound - Website,2025-12-03,Closed,03/12/2025 22:50
OPP-002387,06/08/2025,Solvik Consumer - Data Platform Modernisation,ACC-10633,hugo.laurent@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 0: Closed Lost,0.0,597000,EUR,07/11/2025,16/09/2025,Not a Fit,Outbound - SDR,16/09/2025,Omitted,16/09/2025 17:00
OPP-002553,31/08/2025,Noord Authority - DevOps & Platform Engineering,ACC-10427,oliver.hughes@nexora-consulting.eu,CLOUD,DevOps & Platform Engineering,Stage 5: Closed Won (100%),1.0,"£215,500",GBP,24/02/2026,05/09/2026,,Inbound - Website,05/09/2026,Closed,05/09/2026 17:00
OPP-002492,21/08/2025,Aurora Invest - SAP S/4HANA Implementation,ACC-10662,grace.thompson@nexora-consulting.eu,ERP_APPS,SAP S/4HANA Implementation,Stage 0: Closed Lost,0,1089100,GBP,17/12/2025,25.09.2025,No Decision / Stalled,Hyperscaler Co-sell,25/09/2025,Omitted,25/09/2025 23:11
OPP-002374,04/08/2025,Iberia Precision - DevOps & Platform Engineering,ACC-10634,lukas.schneider@nexora-consulting.eu,CLOUD,DevOps & Platform Engineering,Closed Won,100,143300,CHF,01/12/2025,06/12/2025,,Inbound - Website,06/12/2025,Closed,06/12/2025 17:00
OPP-002532,27/08/2025,Polaris Broadcast - DevOps & Platform Engineering,ACC-10629,freja.nielsen@nexora-consulting.eu,CLOUD,DevOps & Platform Engineering,Stage 5: Closed Won (100%),,6679500,SEK,14/10/2025,02/02/2026,,Partner Referral,02/02/2026,Closed,02/02/2026 17:00
OPP-002423,11/08/2025,Karlsson Grid - Analytics & BI,ACC-10491,marco.rossi@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 2: Solution Design (50-75%),70,44500,EUR,30/12/2025,,,Partner Referral,14/01/2026,Pipeline,09/01/2026 01:58
OPP-002479,20/08/2025,Brightwater Agency - Cloud Migration,ACC-10232,lukas.schneider@nexora-consulting.eu,CLOUD,Cloud Migration,Closed Lost,0.0,"€168,500",EUR,07/04/2026,17/11/2025,Not a Fit,Inbound - Website,17/11/2025,Omitted,17/11/2025 22:45
OPP-002427,12/08/2025,Corvina Consumer - AI & GenAI Solutions,ACC-10498,niamh.walsh@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 0: Closed Lost,0,"100,400.00",GBP,12/10/2025,10/09/2025,No Decision / Stalled,Outbound - SDR,10/09/2025,Omitted,10/09/2025 17:00
OPP-002538,28/08/2025,Zentra Motorenwerk - Managed SOC,ACC-10272,jan.kowalski@nexora-consulting.eu,CYBER,Managed SOC,Stage 0: Closed Lost,0,911 700,pln,31/10/2025,24/01/2026,,Event / Webinar,24/01/2026,Commit,24/01/2026 22:38
OPP-002548,30/08/2025,Valora Renewables - Cloud Migration,ACC-10483,freja.nielsen@nexora-consulting.eu,CLOUD,Cloud Migration,Closed Lost,0,1469300,SEK,06/02/2026,12/11/2025,Scope Reduced / In-house,Existing Customer (Upsell),12/11/2025,Omitted,12/11/2025 17:00
OPP-002505,23/08/2025,Elbe Consumer - AI & GenAI Solutions,ACC-10440,HUGO.LAURENT@NEXORA-CONSULTING.EU,DATA_AI,AI & GenAI Solutions,Stage 0: Closed Lost,0,"291,500.00",EUR,11/12/2025,20/09/2025,No Budget,Existing Customer (Upsell),20/09/2025,Omitted,20/09/2025 22:46
OPP-002484,20/08/2025,Noord Agency - Identity & Access Management,ACC-10588,tom.barker@nexora-consulting.eu,CYBER,Identity & Access Management,Stage 0: Closed Lost,0.0,33500,GBP,18/03/2026,30/09/2025,No Decision / Stalled,Event,30/09/2025,Omitted,30/09/2025 18:36
OPP-002542,29/08/2025,Baltica Networks - Security Assessment,ACC-10268,tom.barker@nexora-consulting.eu,CYBER,Security Assessment,Stage 0: Closed Lost,0,"£42,600",GBP,30/01/2026,13/10/2025,No fit,Event / Webinar,13/10/2025,Pipeline,13/10/2025 17:00
OPP-002500,22/08/2025,Danubia Precision - Security Assessment,ACC-10184,isabel.ferreira@nexora-consulting.eu,CYBER,Security Assessment,Stage 0: Closed Lost,0.0,21500,EUR,07/12/2025,23/09/2025,,Existing Customer (Upsell),23/09/2025,Omitted,23/09/2025 18:08
OPP-002441,15/08/2025,Oakridge Clinics - AI & GenAI Solutions,ACC-10459,hugo.laurent@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 0: Closed Lost,0.0,164500,EUR,01/04/2026,13/09/2025,Not a Fit,Existing Customer (Upsell),13/09/2025,Omitted,13/09/2025 17:20
OPP-002376,04/08/2025,Estrella Finance - Analytics & BI,ACC-10056,katarzyna.nowak@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 4: Negotiation (90-100%),90,"474,700.00",PLN,08/11/2025,,,Existing Customer (Upsell),10/09/2026,Commit,10/09/2026 17:00
OPP-002507,23/08/2025,Gallway Renewables - Salesforce Implementation,ACC-10678,lena.fischer@nexora-consulting.eu,ERP_APPS,Salesforce Implementation,Stage 5: Closed Won (100%),100,294000,€,11/01/2026,09/12/2025,,Upsell,09/12/2025,Closed,09/12/2025 17:00
OPP-002382,05/08/2025,Vektor Invest - Managed SOC,ACC-10150,jan.kowalski@nexora-consulting.eu,CYBER,Managed SOC,Stage 0: Closed Lost,0,808400,PLN,29/12/2025,01/11/2025,,Existing Customer,01/11/2025,Omitted,01/11/2025 18:03
OPP-002368,02/08/2025,Noord Health - Security Assessment,ACC-10605,sara.andersson@nexora-consulting.eu,CYBER,Security Assessment,Stage 5: Closed Won (100%),1.0,78500,EUR,08/04/2026,03/10/2025,,Existing Customer (Upsell),2025-10-03,Commit,03/10/2025 21:57
OPP-002367,02/08/2025,Solvik Telecom - Analytics & BI,ACC-10177,anna.muller@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 0: Closed Lost,0.0,107000,EUR,10/11/2025,29/09/2025,Not a Fit,Upsell,29/09/2025,Omitted,29/09/2025 17:00
OPP-002460,17/08/2025,Cygnus Stores - Security Assessment,ACC-10022,felix.wagner@nexora-consulting.eu,CYBER,Security Assessment,Closed Won,1.0,27000,EUR,2026-01-20,09/01/2026,,Inbound - Website,09/01/2026,Closed,09/01/2026 17:00
OPP-002449,16/08/2025,Lusitania Health - SAP S/4HANA Implementation,ACC-10433,camille.bernard@nexora-consulting.eu,ERP_APPS,SAP S/4HANA Implementation,Stage 5: Closed Won (100%),1.0,449500,€,07/02/2026,29/08/2026,,Existing Customer (Upsell),29/08/2026,Closed,29/08/2026 17:00
OPP-002421,11/08/2025,Stellaris Energy - Analytics & BI,ACC-10098,mikael.lindqvist@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 0: Closed Lost,0,623600,DKK,10/11/2025,09/09/2025,No Decision / Stalled,Upsell,09/09/2025,Omitted,09/09/2025 17:00
OPP-002422,11/08/2025,Quadra Medical - Data Platform Modernisation,ACC-10167,anna.muller@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 5: Closed Won (100%),100,"247,500.00",EUR,10/12/2025,17/02/2026,,Inbound - Website,17/02/2026,Closed,17/02/2026 18:40
OPP-002357,01/08/2025,Jadeport Foods - Data Platform Modernisation,ACC-10157,ethan.clarke@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 0: Closed Lost,0,"128,600.00",GBP,29/10/2025,2025-08-13,No Decision / Stalled,Existing Customer (Upsell),13.08.2025,Best Case,13/08/2025 18:15
OPP-002494,21/08/2025,Jadeport Telecom - AI & GenAI Solutions,ACC-10336,emma.devries@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 5: Closed Won (100%),1.0,49000,EUR,02/12/2025,01/01/2026,,Outbound - SDR,01/01/2026,Closed,01/01/2026 17:00
OPP-002519,25/08/2025,Valora Stores - Cloud Migration,ACC-10685,lukas.schneider@nexora-consulting.eu,CLOUD,Cloud Migration,Solution Design,0.5,243500,EUR,11/12/2025,,,Referral,16/02/2026,Pipeline,13/02/2026 07:24
OPP-002410,09/08/2025,Delta Industries - Data Platform Modernisation,ACC-10079,hugo.laurent@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 0: Closed Lost,0,51500,eur,26/12/2025,02/09/2025,No Budget,Inbound - Website,02/09/2025,Omitted,02/09/2025 17:00
OPP-002456,17/08/2025,Jadeport Logistics - SAP S/4HANA Implementation,ACC-10501,lena.fischer@nexora-consulting.eu,ERP_APPS,SAP S/4HANA Implementation,Closed Lost,0,472500,EUR,09/12/2025,07/11/2025,,Outbound - SDR,07/11/2025,Omitted,07/11/2025 19:00
OPP-002529,27/08/2025,Tauern Assurance - AI & GenAI Solutions,ACC-10124,marco.rossi@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 0: Closed Lost,0,104000,€,21/12/2025,06/09/2025,,Partner,06/09/2025,Pipeline,06/09/2025 17:00
OPP-002411,10/08/2025,Quadra Components - Managed SOC,ACC-10147,felix.wagner@nexora-consulting.eu,CYBER,Managed SOC,Stage 5: Closed Won (100%),1.0,117000,EUR,25/11/2025,2026-02-12,,Partner Referral,2026-02-12,Closed,12/02/2026 17:00
OPP-002466,18/08/2025,Granite Power - Cloud Migration,ACC-10564,pieter.janssens@nexora-consulting.eu,CLOUD,Cloud Migration,Closed Won,,363000,EUR,30/12/2025,31/10/2025,,Existing Customer (Upsell),31/10/2025,Closed,31/10/2025 17:00
OPP-002483,20/08/2025,Lindholm Broadcast - Managed Cloud Services,ACC-10740,mateo.lopez@nexora-consulting.eu,CLOUD,Managed Cloud Services,Stage 5: Closed Won (100%),100,215500,EUR,17/12/2025,16/12/2025,,Existing Customer (Upsell),2025-12-16,Closed,16/12/2025 17:00
OPP-002451,17/08/2025,Granite Capital - Application Support,ACC-10725,paolo.conti@nexora-consulting.eu,ERP_APPS,Application Support,Stage 5: Closed Won (100%),100,331000,eur,09/01/2026,06/04/2026,,Partner Referral,06/04/2026,Closed,06/04/2026 17:00
OPP-002526,26/08/2025,Brightwater Broadcast - DevOps & Platform Engineering,ACC-10135,freja.nielsen@nexora-consulting.eu,CLOUD,DevOps & Platform Engineering,Stage 0: Closed Lost,0,440800,,25/09/2025,05/09/2025,No Decision / Stalled,Event / Webinar,05/09/2025,Omitted,05/09/2025 19:40
OPP-002384,05/08/2025,Danubia Clinics - Analytics & BI,ACC-10517,mikael.lindqvist@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 0: Closed Lost,0,35000,EUR,04/01/2026,16/04/2026,,Hyperscaler Co-sell,16/04/2026,Omitted,16/04/2026 17:00
OPP-002373,04/08/2025,Moselle Finance - AI & GenAI Solutions,ACC-10328,emma.devries@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 0: Closed Lost,0,"€123,500",EUR,06/12/2025,08/09/2025,No Budget,Existing Customer (Upsell),08/09/2025,Pipeline,08/09/2025 17:55
OPP-002449,16/08/2025,Lusitania Health - SAP S/4HANA Implementation,ACC-10433,camille.bernard@nexora-consulting.eu,ERP_APPS,SAP S/4HANA Implementation,Stage 4: Negotiation (90-100%),0.9,449500,EUR,07/02/2026,,,Existing Customer,29.08.2026,Commit,25/08/2026 09:49
OPP-002493,21/08/2025,Novara Finance - Managed Cloud Services,ACC-10204,pieter.janssens@nexora-consulting.eu,CLOUD,Managed Cloud Services,Stage 3: Proposal (75-90%),75,184500,EUR,03/01/2026,,,Existing Customer (Upsell),25/11/2025,Best Case,24/11/2025 00:34
OPP-002508,23/08/2025,Dunmore Motorenwerk - AI & GenAI Solutions,ACC-10298,mikael.lindqvist@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 1: Discovery (0-50%),40,974400,NOK,21/10/2025,,,Existing Customer (Upsell),31/08/2025,Pipeline,27/08/2025 18:24
OPP-002495,22/08/2025,Kronberg Logistics - Data Platform Modernisation,ACC-10651,niamh.walsh@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 0: Closed Lost,0,"185,100.00",GBP,30/10/2025,02/12/2025,PRICE,Existing Customer (Upsell),2025-12-02,Omitted,02/12/2025 17:37
OPP-002354,01/08/2025,Riviera Brands - SAP S/4HANA Implementation,ACC-10735,lena.fischer@nexora-consulting.eu,ERP_APPS,SAP S/4HANA Implementation,Stage 0: Closed Lost,0,279500,EUR,30/09/2025,17/08/2025,Not a Fit,Outbound - SDR,17/08/2025,Omitted,17/08/2025 23:35
OPP-002416,10/08/2025,Marisol Bank - Identity & Access Management,ACC-10515,TOM.BARKER@NEXORA-CONSULTING.EU,CYBER,Identity & Access Management,Stage 5: Closed Won (100%),1.0,62 000,EUR,03/02/2026,01/12/2025,,Existing Customer (Upsell),01/12/2025,Closed,01/12/2025 17:00
OPP-002511,24/08/2025,Harbour Motorenwerk - Analytics & BI,ACC-10377,mikael.lindqvist@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 0: Closed Lost,0,117500,EUR,16/11/2025,30/09/2025,no budget,Existing Customer,30/09/2025,Omitted,30/09/2025 18:31
OPP-002516,25/08/2025,Alpenkraft Renewables - AI & GenAI Solutions,ACC-10152,marco.rossi@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 2: Solution Design (50-75%),0.7,211000,€,02/12/2025,,,Inbound - Website,24/10/2025,Pipeline,21/10/2025 00:56
OPP-002552,31/08/2025,Karlsson Connect - Managed SOC,ACC-10031,sara.andersson@nexora-consulting.eu,CYBER,Managed SOC,Stage 0: Closed Lost,0,251500,EUR,11/01/2026,20/11/2025,No Decision / Stalled,Existing Customer (Upsell),20/11/2025,Omitted,20/11/2025 17:00
OPP-002412,2025-08-10,Fontaine Industries - Application Support,ACC-10695,sven.johansson@nexora-consulting.eu,ERP_APPS,,Stage 0: Closed Lost,0.0,"SEK 548,100",SEK,05/01/2026,04/11/2025,No Decision / Stalled,Inbound - Website,04/11/2025,Omitted,04/11/2025 17:00
OPP-002359,2025-08-01,Orion Precision - Application Support,ACC-10173,paolo.conti@nexora-consulting.eu,ERP_APPS,Application Support,Stage 0: Closed Lost,0,259000,EUR,28/01/2026,10/11/2025,Price,Partner,10/11/2025,Commit,10/11/2025 19:13
OPP-002524,26/08/2025,Polaris Precision - Managed SOC,ACC-10702,isabel.ferreira@nexora-consulting.eu,CYBER,Managed SOC,Stage 5: Closed Won (100%),1.0,"828,000.00",EUR,25/09/2025,15/01/2026,,Hyperscaler Co-sell,15/01/2026,Closed,15/01/2026 17:00
OPP-002541,29/08/2025,Bergmann Invest - Analytics & BI,ACC-10216,hugo.laurent@nexora-consulting.eu,DATA_AI,Analytics & BI,Negotiation,0.9,70000,EUR,17/02/2026,,,Existing Customer,02/03/2026,Commit,28/02/2026 07:43
OPP-002476,19/08/2025,Hansa Networks - Analytics & BI,ACC-10587,ethan.clarke@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 0: Closed Lost,0.0,19000,EUR,19/01/2026,23/11/2025,No Budget,Upsell,23/11/2025,Omitted,23/11/2025 17:00
OPP-002370,2025-08-03,Iberia Institute - Identity & Access Management,ACC-10359,jan.kowalski@nexora-consulting.eu,CYBER,Identity & Access Management,Closed Lost,0,"PLN 3,644,600",PLN,04/12/2025,09/04/2026,no budget,Existing Customer (Upsell),09/04/2026,Omitted,09/04/2026 17:29
OPP-002541,29/08/2025,Bergmann Invest - Analytics & BI,ACC-10216,hugo.laurent@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 5: Closed Won (100%),1.0,70000,EUR,17/02/2026,02/03/2026,,Existing Customer (Upsell),02/03/2026,Closed,02/03/2026 17:00
OPP-002383,2025-08-05,Solvik Clinics - Security Assessment,ACC-10144,david.moreau@nexora-consulting.eu,CYBER,Security Assessment,Stage 5: Closed Won (100%),,101500,EUR,30/01/2026,24/08/2026,,Referral,24/08/2026,Closed,24/08/2026 17:26
OPP-002464,18/08/2025,Ysolde Industries - Data Platform Modernisation,ACC-10035,mikael.lindqvist@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Closed Lost,0.0,7029800,SEK,26/11/2025,30/08/2025,,Event / Webinar,30/08/2025,Omitted,30/08/2025 20:10
OPP-002533,27/08/2025,Arcadia Industries - Managed Cloud Services,ACC-10623,tomas.novak@nexora-consulting.eu,CLOUD,Managed Cloud Services,Stage 0: Closed Lost,0,"1,632,600.00",PLN,22/02/2026,23/10/2025,Not a Fit,Existing Customer,23/10/2025,Omitted,23/10/2025 17:00
OPP-002432,13/08/2025,Zentra Transport - Managed Cloud Services,ACC-10621,tomas.novak@nexora-consulting.eu,CLOUD,Managed Cloud Services,Stage 0: Closed Lost,0.0,778600,PLN,19/11/2025,17/09/2025,,Upsell,17/09/2025,Omitted,17/09/2025 17:00
OPP-002403,08/08/2025,Dunmore Logistics - Cloud Migration,ACC-10057,mateo.lopez@nexora-consulting.eu,CLOUD,Cloud Migration,Closed Lost,0.0,387000,EUR,08/11/2025,20/10/2025,No Budget,Hyperscaler Co-sell,20/10/2025,Omitted,20/10/2025 17:00
OPP-002468,18/08/2025,Estrella Mobility - Managed SOC,ACC-10413,felix.wagner@nexora-consulting.eu,CYBER,Managed SOC,Stage 5: Closed Won (100%),1.0,638500,EUR,01/11/2025,16/12/2025,,Existing Customer (Upsell),16/12/2025,Closed,16/12/2025 17:00
OPP-002459,17/08/2025,Castellan Renewables - Data Platform Modernisation,ACC-10226,marco.rossi@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 0: Closed Lost,0,711500.00,EUR,06/02/2026,01/10/2025,Stalled,Inbound - Website,01/10/2025,Best Case,01/10/2025 22:37
OPP-002515,24/08/2025,Noord Assurance - Application Support,ACC-10488,lena.fischer@nexora-consulting.eu,ERP_APPS,Application Support,Stage 0: Closed Lost,0.0,337600.00,PLN,22/02/2026,03/11/2025,No Budget,Existing Customer,03/11/2025,Omitted,03/11/2025 20:02
OPP-002493,21/08/2025,Novara Finance - Managed Cloud Services,ACC-10204,pieter.janssens@nexora-consulting.eu,CLOUD,Managed Cloud Services,Closed Lost,0,"184,500.00",EUR,03/01/2026,2025-11-25,Timing / Postponed,Upsell,25/11/2025,Omitted,25/11/2025 17:00
OPP-002516,25/08/2025,Alpenkraft Renewables - AI & GenAI Solutions,ACC-10152,marco.rossi@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 0: Closed Lost,0.0,211000,EUR,02/12/2025,2025-10-24,No Decision / Stalled,Inbound,24/10/2025,Omitted,24/10/2025 18:23
OPP-002462,18/08/2025,Westbrook Power - Application Support,ACC-10765,camille.bernard@nexora-consulting.eu,ERP_APPS,Application Support,Stage 5: Closed Won (100%),1.0,404500,EUR,10.01.2026,11/12/2025,,Existing Customer (Upsell),11/12/2025,Best Case,11/12/2025 17:00
OPP-002377,04/08/2025,Dunmore Foods - Analytics & BI,ACC-10134,niamh.walsh@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 0: Closed Lost,0,57000,EUR,22/10/2025,27/11/2025,Lost to Competitor,Inbound - Website,27/11/2025,Omitted,27/11/2025 23:32
OPP-002366,02/08/2025,Aurora Stores - Security Assessment,ACC-10276,isabel.ferreira@nexora-consulting.eu,CYBER,Security Assessment,Closed Lost,0,"€56,000",EUR,03/01/2026,17/11/2025,Price,Partner Referral,17/11/2025,Omitted,17/11/2025 17:00
OPP-002365,02/08/2025,Vistula Precision - SAP S/4HANA Implementation,ACC-10718,sven.johansson@nexora-consulting.eu,ERP_APPS,SAP S/4HANA Implementation,Stage 5: Closed Won (100%),100,10449500,NOK,31/10/2025,18/10/2025,,Outbound,18/10/2025,Closed,18/10/2025 17:00
OPP-002489,21/08/2025,Granite Shipping - Cloud Migration,ACC-10222,pieter.janssens@nexora-consulting.eu,CLOUD,Cloud Migration,Stage 5: Closed Won (100%),1.0,78 000,EUR,08/02/2026,08/04/2026,,Inbound - Website,08/04/2026,Closed,08/04/2026 17:00
OPP-002385,05/08/2025,Vistula Utilities - Data Platform Modernisation,ACC-10699,ethan.clarke@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 0: Closed Lost,0.0,166400,GBP,25/11/2025,14/04/2026,Timing,AWS/Azure Co-sell,14/04/2026,Omitted,14/04/2026 17:00
OPP-002390,06/08/2025,Lindholm Bank - Managed Cloud Services,ACC-10482,freja.nielsen@nexora-consulting.eu,CLOUD,Managed Cloud Services,Stage 0: Closed Lost,0,4210000,SEK,26/01/2026,18/09/2025,Stalled,Existing Customer,18/09/2025,Omitted,18/09/2025 17:00
OPP-002395,07/08/2025,Noord Assurance - Security Assessment,ACC-10488,jan.kowalski@nexora-consulting.eu,CYBER,Security Assessment,Stage 0: Closed Lost,0,93400,PLN,24/02/2026,08/12/2025,Scope Reduced / In-house,Existing Customer (Upsell),08/12/2025,Omitted,08/12/2025 17:00
OPP-002471,19/08/2025,Estrella Precision - Data Platform Modernisation,ACC-10507,hugo.laurent@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 0: Closed Lost,0.0,"105,000.00",EUR,15/02/2026,28/09/2025,No Budget,Existing Customer (Upsell),28/09/2025,Omitted,28/09/2025 17:00
OPP-002478,20/08/2025,Invicta Consumer - Identity & Access Management,ACC-10054,tom.barker@nexora-consulting.eu,CYBER,Identity & Access Management,Stage 5: Closed Won (100%),1.0,101500,eur,30/11/2025,25/03/2026,,Event / Webinar,25/03/2026,Commit,25/03/2026 18:00
OPP-002372,03/08/2025,Kronberg Municipal Services - Analytics & BI,ACC-10318,mikael.lindqvist@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 0: Closed Lost,0,128500,EUR,28/02/2026,08/10/2025,No Budget,Hyperscaler Co-sell,08/10/2025,Omitted,08/10/2025 21:20
OPP-002409,09/08/2025,Kronberg Consumer - Managed SOC,ACC-10010,tom.barker@nexora-consulting.eu,CYBER,Managed SOC,Stage 0: Closed Lost,0,"121,200.00",GBP,08/10/2025,30/09/2025,Stalled,Event / Webinar,30/09/2025,Omitted,30/09/2025 17:00
OPP-002510,24/08/2025,Cygnus Bank - Salesforce Implementation,ACC-10648,grace.thompson@nexora-consulting.eu,ERP_APPS,Salesforce Implementation,Stage 0: Closed Lost,0,"169,400.00",GBP,07/12/2025,18/11/2025,Lost to Competitor,Outbound - SDR,18/11/2025,Omitted,18/11/2025 17:00
OPP-002400,08/08/2025,Vistula Utilities - Cloud Migration,ACC-10699,oliver.hughes@nexora-consulting.eu,CLOUD,Cloud Migration,Stage 0: Closed Lost,0.0,171200,GBP,28/12/2025,08/09/2025,Not a Fit,Event / Webinar,08/09/2025,Omitted,08/09/2025 17:00
OPP-002452,17/08/2025,Polaris Renewables - Salesforce Implementation,ACC-10195,julia.hoffmann@nexora-consulting.eu,ERP_APPS,Salesforce Implementation,Stage 0: Closed Lost,0,183500,EUR,28/11/2025,25/09/2025,,Hyperscaler Co-sell,25/09/2025,Omitted,25/09/2025 17:00
OPP-002415,10/08/2025,Arcadia Clinics - Managed SOC,ACC-10528,isabel.ferreira@nexora-consulting.eu,CYBER,,Solution Design,0.7,205000,EUR,17/11/2026,,,AWS/Azure Co-sell,06/03/2026,Pipeline,06/03/2026 17:00
OPP-002424,11/08/2025,Fontaine Public Services - Security Assessment,ACC-10731,david.moreau@nexora-consulting.eu,CYBER,Security Assessment,Closed Lost,0,27500,EUR,21.02.2026,01/06/2026,Stalled,Existing Customer (Upsell),01/06/2026,Omitted,01/06/2026 18:27
