Opp_ID,Created_On,Opp_Name,Acct_ID,Owner_Email,Business_Unit,Offering,Sales_Stage,Win_Probability,Deal_Value,Deal_Currency,Close_Date_Expected,Close_Date_Actual,Lost_Reason,Source,Last_Activity,Forecast_Category,Modified_At
OPP-003634,09/03/2026,Karlsson Connect - Application Support,ACC-10031,lena.fischer@nexora-consulting.eu,ERP_APPS,Application Support,Closed Lost,0,"184,500.00",EUR,31/08/2026,21/06/2026,No Decision / Stalled,Partner Referral,2026-06-21,Omitted,21/06/2026 17:00
OPP-003713,20/03/2026,Umbria Health - Cloud Migration,ACC-10158,tomas.novak@nexora-consulting.eu,CLOUD,Cloud Migration,Stage 0: Closed Lost,0,2191700,PLN,15/07/2026,23/05/2026,Not a Fit,Hyperscaler Co-sell,23/05/2026,Omitted,23/05/2026 17:00
OPP-003634,09/03/2026,Karlsson Connect - Application Support,ACC-10031,lena.fischer@nexora-consulting.eu,ERP_APPS,Application Support,Negotiation,90,184500,EUR,31/08/2026,,,Partner Referral,21/06/2026,Commit,20/06/2026 00:43
OPP-003688,17/03/2026,Tamsin Pharma - Salesforce Implementation,ACC-10556,julia.hoffmann@nexora-consulting.eu,ERP_APPS,Salesforce Implementation,Stage 0: Closed Lost,0,145000,EUR,08/06/2026,19/04/2026,No Decision / Stalled,Hyperscaler Co-sell,19/04/2026,Omitted,19/04/2026 17:00
OPP-003588,01/03/2026,Atlas Media - Identity & Access Management,ACC-10585,isabel.ferreira@nexora-consulting.eu,CYBER,Identity & Access Management,Closed Lost,0.0,422500,EUR,15/04/2026,06/05/2026,No Budget,Event / Webinar,06/05/2026,Omitted,06/05/2026 17:00
OPP-003764,29/03/2026,Lindholm Public Services - SAP S/4HANA Implementation,ACC-10644,grace.thompson@nexora-consulting.eu,ERP_APPS,SAP S/4HANA Implementation,Closed Lost,0,415000,EUR,22/10/2026,12/05/2026,No decision,Upsell,12/05/2026,Omitted,12/05/2026 17:00
OPP-003606,03/03/2026,Harbour Finance - SAP S/4HANA Implementation,ACC-10243,grace.thompson@nexora-consulting.eu,ERP_APPS,SAP S/4HANA Implementation,Closed Lost,0,343400,GBP,06/07/2026,2026-04-22,No Decision / Stalled,Hyperscaler Co-sell,22/04/2026,Omitted,22/04/2026 18:56
OPP-003762,29/03/2026,Orion Automotive - DevOps & Platform Engineering,ACC-10435,mateo.lopez@nexora-consulting.eu,CLOUD,DevOps & Platform Engineering,Stage 4: Negotiation (90-100%),95,66000,EUR,04/11/2026,,,Existing Customer,12/09/2026,Commit,12/09/2026 17:00
OPP-003620,07/03/2026,Cygnus Components - AI & GenAI Solutions,ACC-10677,niamh.walsh@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 0: Closed Lost,0,170800,GBP,09/08/2026,03/05/2026,No decision,Outbound,03/05/2026,Best Case,03/05/2026 17:00
OPP-003749,26/03/2026,Polaris Bank - SAP S/4HANA Implementation,ACC-10481,paolo.conti@nexora-consulting.eu,ERP_APPS,SAP S/4HANA Implementation,Stage 4: Negotiation (90-100%),95,457000,EUR,06/11/2026,,,Hyperscaler Co-sell,06/07/2026,Commit,06/07/2026 17:00
OPP-003591,01/03/2026,Valora Public Services - AI & GenAI Solutions,ACC-10429,ethan.clarke@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 0: Closed Lost,0.0,81500,GBP,10/08/2026,22/08/2026,Lost to Competitor,Partner Referral,22/08/2026,Pipeline,22/08/2026 17:00
OPP-003705,20/03/2026,Dunmore Utilities - SAP S/4HANA Implementation,ACC-10096,paolo.conti@nexora-consulting.eu,ERP_APPS,SAP S/4HANA Implementation,Stage 0: Closed Lost,0.0,397500,EUR,23/08/2026,06/06/2026,PRICE,Outbound - SDR,06/06/2026,Omitted,06/06/2026 17:00
OPP-003708,20/03/2026,Granite Power - Data Platform Modernisation,ACC-10564,emma.devries@nexora-consulting.eu,DATA_AI,,Stage 0: Closed Lost,0.0,366000,,03/01/2027,27/05/2026,No Budget,Upsell,27/05/2026,Omitted,27/05/2026 18:13
OPP-003661,12/03/2026,Ysolde Precision - Identity & Access Management,ACC-10447,jan.kowalski@nexora-consulting.eu,CYBER,Identity & Access Management,Closed Won,1.0,68500,EUR,06/05/2026,18/08/2026,,Hyperscaler Co-sell,2026-08-18,Closed,18/08/2026 17:00
OPP-003640,09/03/2026,Noord Agency - Data Platform Modernisation,ACC-10588,ethan.clarke@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 0: Closed Lost,0,"39,900.00",GBP,17/06/2026,23/04/2026,Not a Fit,Partner Referral,23/04/2026,Omitted,23/04/2026 17:00
OPP-003619,06/03/2026,Iberia Brands - Data Platform Modernisation,ACC-10480,anna.muller@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 5: Closed Won (100%),100,220500,EUR,10/08/2026,07/08/2026,,Inbound - Website,07/08/2026,Closed,07/08/2026 17:00
OPP-003617,06/03/2026,Lumen Invest - Salesforce Implementation,ACC-10549,lena.fischer@nexora-consulting.eu,ERP_APPS,Salesforce Implementation,Stage 0: Closed Lost,0.0,171 000,EUR,09/09/2026,01/09/2026,Competitor,Referral,01/09/2026,Omitted,01/09/2026 17:00
OPP-003761,28.03.2026,Westbrook Power - Cloud Migration,ACC-10417,chloe.martin@nexora-consulting.eu,CLOUD,Cloud Migration,Stage 0: Closed Lost,0,131000,EUR,12/09/2026,11/09/2026,No Decision / Stalled,Existing Customer,11/09/2026,Omitted,11/09/2026 17:00
OPP-003593,02/03/2026,Lumen Pharma - SAP S/4HANA Implementation,ACC-10682,paolo.conti@nexora-consulting.eu,ERP_APPS,SAP S/4HANA Implementation,Closed Lost,0,"€292,000",EUR,21/09/2026,23/05/2026,Competitor,Existing Customer (Upsell),23/05/2026,Omitted,23/05/2026 17:00
OPP-003760,28/03/2026,Gallway Retail - AI & GenAI Solutions,ACC-10280,HUGO.LAURENT@NEXORA-CONSULTING.EU,DATA_AI,AI & GenAI Solutions,Stage 0: Closed Lost,0.0,164000.00,EUR,03/07/2026,21/04/2026,,Existing Customer (Upsell),21/04/2026,Omitted,21/04/2026 17:00
OPP-003644,09/03/2026,Invicta Logistics - Data Platform Modernisation,ACC-10657,niamh.walsh@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 5: Closed Won (100%),100,219500,GBP,29/05/2026,31/07/2026,,Existing Customer (Upsell),31/07/2026,Closed,31/07/2026 17:00
OPP-003674,14/03/2026,Tamsin Precision - Analytics & BI,ACC-10126,hugo.laurent@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 0: Closed Lost,0,36500,EUR,14/07/2026,08/09/2026,No Decision / Stalled,Referral,08/09/2026,Omitted,08/09/2026 17:00
OPP-003774,31/03/2026,Tamsin Agency - Application Support,ACC-10703,paolo.conti@nexora-consulting.eu,ERP_APPS,Application Support,Stage 0: Closed Lost,0,324000,EUR,11/10/2026,19/06/2026,,Existing Customer (Upsell),19/06/2026,Omitted,19/06/2026 22:28
OPP-003715,2026-03-21,Lindholm Power - Application Support,ACC-10471,lena.fischer@nexora-consulting.eu,ERP_APPS,Application Support,Stage 5: Closed Won (100%),100,367200,PLN,29.09.2026,29/08/2026,,Existing Customer (Upsell),29/08/2026,Closed,29/08/2026 17:00
OPP-003654,11/03/2026,Dunmore Utilities - Data Platform Modernisation,ACC-10096,elena.bianchi@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 0: Closed Lost,0.0,168500,EUR,10/07/2026,21/06/2026,No Budget,Partner,21/06/2026,Omitted,21/06/2026 17:00
OPP-003612,04/03/2026,Novara Finance - Data Platform Modernisation,ACC-10204,emma.devries@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 5: Closed Won (100%),1.0,96000,EUR,13/07/2026,02/05/2026,,Existing Customer,02/05/2026,Closed,02/05/2026 17:00
OPP-003598,02/03/2026,Valora Motorenwerk - DevOps & Platform Engineering,ACC-10395,tomas.novak@nexora-consulting.eu,CLOUD,DevOps & Platform Engineering,Stage 2: Solution Design (50-75%),0.6,388 700,CZK,05/06/2026,,,Existing Customer (Upsell),21/04/2026,Pipeline,17/04/2026 20:36
OPP-003647,10/03/2026,Alpenkraft Grid - Managed SOC,ACC-10705,sara.andersson@nexora-consulting.eu,CYBER,Managed SOC,Stage 5: Closed Won (100%),1.0,252500,EUR,26/07/2026,13/05/2026,,Inbound - Website,13/05/2026,Closed,13/05/2026 17:00
OPP-003723,21/03/2026,Quadra Motorenwerk - Analytics & BI,ACC-10453,anna.muller@nexora-consulting.eu,DATA_AI,Analytics & BI,Proposal,85,101500,EUR,02/11/2026,,,Outbound - SDR,01/09/2026,Best Case,01/09/2026 17:00
OPP-003768,29/03/2026,Quadra Finance - Analytics & BI,ACC-10412,ethan.clarke@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 0: Closed Lost,0.0,112700,GBP,21/08/2026,23/07/2026,Lost to Competitor,Partner Referral,23/07/2026,Omitted,23/07/2026 22:48
OPP-003702,19/03/2026,Fjordline Energy - AI & GenAI Solutions,ACC-10311,anna.muller@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 5: Closed Won (100%),1.0,"229,500.00",CHF,04/08/2026,14/06/2026,,Existing Customer,14/06/2026,Pipeline,14/06/2026 21:38
OPP-003775,31/03/2026,Vektor Components - Analytics & BI,ACC-10756,hugo.laurent@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 0: Closed Lost,0.0,110500,EUR,29/10/2026,14/04/2026,No decision,Inbound,14/04/2026,Omitted,14/04/2026 17:00
OPP-003692,17/03/2026,Vektor Institute - Security Assessment,ACC-10751,david.moreau@nexora-consulting.eu,CYBER,Security Assessment,Stage 4: Negotiation (90-100%),,18500,EUR,05/08/2026,,,Referral,25/07/2026,Commit,25/07/2026 17:00
OPP-003625,07/03/2026,Danubia Power - Analytics & BI,ACC-10641,anna.muller@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 5: Closed Won (100%),1.0,245500,EUR,26/06/2026,09/07/2026,,Existing Customer,09/07/2026,Closed,09/07/2026 17:00
OPP-003696,18/03/2026,Karlsson Medical - Data Platform Modernisation,ACC-10160,niamh.walsh@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 4: Negotiation (90-100%),95,123900,GBP,21/10/2026,,,Hyperscaler Co-sell,12/09/2026,Commit,12/09/2026 17:00
OPP-003717,21/03/2026,Noord Health - Analytics & BI,ACC-10605,emma.devries@nexora-consulting.eu,DATA_AI,Analytics & BI,Stage 5: Closed Won (100%),1.0,70500,EUR,27/08/2026,2026-05-18,,Existing Customer (Upsell),18/05/2026,Closed,18/05/2026 17:00
OPP-003746,26/03/2026,Noord Precision - Cloud Migration,ACC-10729,lukas.schneider@nexora-consulting.eu,CLOUD,Cloud Migration,Stage 5: Closed Won (100%),100,190600,CHF,25/06/2026,18/07/2026,,Outbound,18.07.2026,Closed,18/07/2026 18:58
OPP-003623,07/03/2026,Fontaine Precision - DevOps & Platform Engineering,ACC-10005,freja.nielsen@nexora-consulting.eu,CLOUD,DevOps & Platform Engineering,Closed Won,1.0,101000,EUR,2026-06-25,16/06/2026,,Existing Customer (Upsell),16/06/2026,Closed,16/06/2026 17:00
OPP-003680,15/03/2026,Isola Components - Managed Cloud Services,ACC-10668,mateo.lopez@nexora-consulting.eu,CLOUD,Managed Cloud Services,Stage 1: Discovery (0-50%),10,666500,EUR,16/06/2026,,,Event / Webinar,20/05/2026,Pipeline,17/05/2026 03:25
OPP-003605,03/03/2026,Kronberg Stores - Identity & Access Management,ACC-10114,isabel.ferreira@nexora-consulting.eu,CYBER,Identity & Access Management,Stage 0: Closed Lost,0.0,116000,EUR,2026-08-30,25/03/2026,No Budget,Outbound - SDR,25/03/2026,Omitted,25/03/2026 17:00
OPP-003700,18/03/2026,Falkner Broadcast - AI & GenAI Solutions,ACC-10603,anna.muller@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 0: Closed Lost,0.0,"107,200.00",CHF,27/06/2026,2026-05-04,no budget,Partner Referral,04/05/2026,Commit,04/05/2026 17:00
OPP-003763,29/03/2026,Marisol Automotive - Managed SOC,ACC-10053,tom.barker@nexora-consulting.eu,CYBER,Managed SOC,Closed Won,100,201600,GBP,23/07/2026,28/06/2026,,Existing Customer,28/06/2026,Closed,28/06/2026 17:29
OPP-003693,17/03/2026,Tamsin Finance - Managed SOC,ACC-10224,tom.barker@nexora-consulting.eu,CYBER,Managed SOC,Closed Won,1.0,47000.00,GBP,09/09/2026,03/06/2026,,Hyperscaler Co-sell,2026-06-03,Pipeline,03/06/2026 17:50
OPP-003765,29/03/2026,Gallway Components - Salesforce Implementation,ACC-10295,paolo.conti@nexora-consulting.eu,ERP_APPS,Salesforce Implementation,Stage 0: Closed Lost,0.0,165500,EUR,30/07/2026,26/04/2026,Not qualified,Webinar,26/04/2026,Omitted,26/04/2026 17:00
OPP-003673,14/03/2026,Tamsin Grid - Data Platform Modernisation,ACC-10192,niamh.walsh@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Closed Lost,0,146 700,GBP,17/08/2026,26/04/2026,Not qualified,Referral,26/04/2026,Omitted,26/04/2026 17:00
OPP-003771,31/03/2026,Solvik Automotive - Data Platform Modernisation,ACC-10370,anna.muller@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 0: Closed Lost,0.0,"106,500.00",EUR,12/08/2026,11/09/2026,Scope Reduced / In-house,Existing Customer (Upsell),11/09/2026,Omitted,11/09/2026 17:00
OPP-003627,08/03/2026,Estrella Precision - Security Assessment,ACC-10507,david.moreau@nexora-consulting.eu,CYBER,Security Assessment,Stage 5: Closed Won (100%),100,"40,500.00",EUR,26/07/2026,07/04/2026,,Existing Customer (Upsell),07/04/2026,Closed,07/04/2026 19:23
OPP-003730,23/03/2026,Silverline Automotive - Managed SOC,ACC-10225,jan.kowalski@nexora-consulting.eu,CYBER,,Stage 3: Proposal (75-90%),85,2600300,PLN,20.10.2026,,,Existing Customer (Upsell),26/07/2026,Best Case,26/07/2026 17:00
OPP-003716,21/03/2026,Arcadia Consumer - Data Platform Modernisation,ACC-10575,niamh.walsh@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 2: Solution Design (50-75%),0.5,86500,GBP,23/07/2026,,,Outbound,22/08/2026,Pipeline,20/08/2026 02:26
OPP-003643,09/03/2026,Aurora Grid - Cloud Migration,ACC-10688,tomas.novak@nexora-consulting.eu,CLOUD,Cloud Migration,Closed Won,1.0,8719900,czk,04/09/2026,10/09/2026,,Upsell,2026-09-10,Closed,10/09/2026 18:16
OPP-003635,09/03/2026,Lusitania Industries - AI & GenAI Solutions,ACC-10356,anna.muller@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 2: Solution Design (50-75%),60,"CHF 153,700",CHF,14/07/2026,,,Inbound - Website,07/09/2026,Pipeline,07/09/2026 17:00
OPP-003631,08/03/2026,Karlsson Networks - Salesforce Implementation,ACC-10442,PAOLO.CONTI@NEXORA-CONSULTING.EU,ERP_APPS,Salesforce Implementation,Stage 4: Negotiation (90-100%),90,265000,EUR,09/10/2026,,,Event / Webinar,01/09/2026,Commit,01/09/2026 17:00
OPP-003676,15/03/2026,Corvina Consumer - Data Platform Modernisation,ACC-10498,niamh.walsh@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Stage 0: Closed Lost,0.0,59 000,GBP,17/07/2026,25/03/2026,No Decision / Stalled,Hyperscaler Co-sell,25/03/2026,Omitted,25/03/2026 17:00
OPP-003704,19/03/2026,Gallway Agency - Data Platform Modernisation,ACC-10003,HUGO.LAURENT@NEXORA-CONSULTING.EU,DATA_AI,Data Platform Modernisation,Stage 0: Closed Lost,0,51000,EUR,25/09/2026,01/04/2026,No Decision / Stalled,Partner Referral,01/04/2026,Omitted,01/04/2026 17:00
OPP-003639,09/03/2026,Gallway Retail - AI & GenAI Solutions,ACC-10280,hugo.laurent@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 0: Closed Lost,0.0,224000,eur,16/08/2026,2026-07-23,Lost to Competitor,Hyperscaler Co-sell,23/07/2026,Omitted,23/07/2026 17:00
OPP-003722,21/03/2026,Ysolde Renewables - AI & GenAI Solutions,ACC-10734,mikael.lindqvist@nexora-consulting.eu,DATA_AI,,Stage 5: Closed Won (100%),100,"798,500.00",EUR,11/06/2026,12/06/2026,,Existing Customer,12/06/2026,Closed,12/06/2026 23:10
OPP-003596,02/03/2026,Invicta Institute - Identity & Access Management,ACC-10338,tom.barker@nexora-consulting.eu,CYBER,Identity & Access Management,Stage 0: Closed Lost,0.0,40300,GBP,11/08/2026,24/04/2026,No Budget,Event / Webinar,24/04/2026,Omitted,24/04/2026 19:11
OPP-003728,23/03/2026,Rhein Freight - DevOps & Platform Engineering,ACC-10308,tomas.novak@nexora-consulting.eu,CLOUD,DevOps & Platform Engineering,Stage 0: Closed Lost,0,"CZK 2,539,500",CZK,27/09/2026,22/04/2026,,Existing Customer (Upsell),22/04/2026,Omitted,22/04/2026 19:02
OPP-003626,07/03/2026,Moselle Finance - Cloud Migration,ACC-10328,pieter.janssens@nexora-consulting.eu,CLOUD,Cloud Migration,Stage 5: Closed Won (100%),1.0,"€93,500",EUR,18/08/2026,18/06/2026,,Hyperscaler Co-sell,18/06/2026,Closed,18/06/2026 17:00
OPP-003694,2026-03-17,Pionier Brands - Identity & Access Management,ACC-10586,isabel.ferreira@nexora-consulting.eu,CYBER,Identity & Access Management,Stage 5: Closed Won (100%),100,"227,000.00",EUR,10/08/2026,24/07/2026,,Existing Customer (Upsell),24/07/2026,Commit,24/07/2026 17:07
OPP-003744,26/03/2026,Oakridge Networks - DevOps & Platform Engineering,ACC-10450,OLIVER.HUGHES@NEXORA-CONSULTING.EU,CLOUD,DevOps & Platform Engineering,Stage 1: Discovery (0-50%),40,19500,GBP,11.06.2026,,,Hyperscaler Co-sell,17/05/2026,Pipeline,17/05/2026 17:00
OPP-003615,05/03/2026,Arcadia Freight - Salesforce Implementation,ACC-10347,sven.johansson@nexora-consulting.eu,ERP_APPS,Salesforce Implementation,Stage 5: Closed Won (100%),1.0,1463500,DKK,24/06/2026,24/06/2026,,Partner Referral,24/06/2026,Commit,24/06/2026 17:00
OPP-003741,25/03/2026,Gallway Retail - Identity & Access Management,ACC-10280,david.moreau@nexora-consulting.eu,CYBER,Identity & Access Management,Solution Design,0.5,100000,EUR,14/10/2026,,,Inbound - Website,02/09/2026,Pipeline,06/09/2026 03:56
OPP-003714,21/03/2026,Lusitania Retail - Cloud Migration,ACC-10213,freja.nielsen@nexora-consulting.eu,CLOUD,Cloud Migration,Stage 5: Closed Won (100%),1.0,621200,DKK,05/06/2026,28/06/2026,,Referral,28/06/2026,Closed,28/06/2026 17:00
OPP-003732,23/03/2026,Westbrook Capital - SAP S/4HANA Implementation,ACC-10321,lena.fischer@nexora-consulting.eu,ERP_APPS,SAP S/4HANA Implementation,Stage 0: Closed Lost,0.0,732000,EUR,17/10/2026,09/05/2026,Not qualified,Existing Customer (Upsell),09/05/2026,Omitted,09/05/2026 17:00
OPP-003669,13/03/2026,Umbria Connect - Salesforce Implementation,ACC-10340,grace.thompson@nexora-consulting.eu,ERP_APPS,Salesforce Implementation,Closed Lost,0,30300,GBP,24/09/2026,20/03/2026,Not qualified,Existing Customer (Upsell),2026-03-20,Omitted,20/03/2026 17:00
OPP-003611,04/03/2026,Lusitania Agency - Managed Cloud Services,ACC-10763,OLIVER.HUGHES@NEXORA-CONSULTING.EU,CLOUD,Managed Cloud Services,Stage 0: Closed Lost,0.0,282300,GBP,29/07/2026,07/06/2026,No Decision / Stalled,SDR,07/06/2026,Best Case,07/06/2026 18:58
OPP-003603,02/03/2026,Noord Components - Security Assessment,ACC-10460,jan.kowalski@nexora-consulting.eu,CYBER,Security Assessment,Stage 3: Proposal (75-90%),0.75,299400,PLN,21/05/2026,,,Existing Customer,02/08/2026,Best Case,02/08/2026 17:00
OPP-003766,29/03/2026,Delta Authority - Identity & Access Management,ACC-10680,tom.barker@nexora-consulting.eu,CYBER,Identity & Access Management,Closed Lost,0,275200,GBP,28/12/2026,19/04/2026,No Decision / Stalled,Upsell,19/04/2026,Omitted,19/04/2026 17:00
OPP-003711,20/03/2026,Jadeport Industries - AI & GenAI Solutions,ACC-10635,hugo.laurent@nexora-consulting.eu,DATA_AI,AI & GenAI Solutions,Stage 0: Closed Lost,0.0,402000,eur,11/07/2026,2026-04-05,Stalled,Existing Customer (Upsell),05/04/2026,Omitted,05/04/2026 17:00
OPP-003726,2026-03-23,Novara Bank - Application Support,ACC-10632,sven.johansson@nexora-consulting.eu,ERP_APPS,Application Support,Stage 5: Closed Won (100%),1.0,4 178 000,SEK,25/06/2026,12/06/2026,,Existing Customer (Upsell),12/06/2026,Closed,12/06/2026 20:37
OPP-003592,01/03/2026,Lumen Capital - SAP S/4HANA Implementation,ACC-10476,lena.fischer@nexora-consulting.eu,ERP_APPS,SAP S/4HANA Implementation,Stage 0: Closed Lost,0,1387700.00,PLN,11/06/2026,08/07/2026,Price,Outbound - SDR,08/07/2026,Commit,08/07/2026 17:00
OPP-003773,31/03/2026,Atlas Industries - SAP S/4HANA Implementation,ACC-10139,SVEN.JOHANSSON@NEXORA-CONSULTING.EU,ERP_APPS,SAP S/4HANA Implementation,Stage 0: Closed Lost,0,6727300,SEK,27/07/2026,30/04/2026,No Budget,Event / Webinar,30/04/2026,Omitted,30/04/2026 17:00
OPP-003754,27/03/2026,Lumen Invest - Analytics & BI,ACC-10549,EMMA.DEVRIES@NEXORA-CONSULTING.EU,DATA_AI,Analytics & BI,Stage 3: Proposal (75-90%),85,42000,EUR,06/09/2026,,,Partner Referral,09/09/2026,Best Case,09/09/2026 17:00
OPP-003690,17/03/2026,Orion Health - Data Platform Modernisation,ACC-10244,katarzyna.nowak@nexora-consulting.eu,DATA_AI,Data Platform Modernisation,Closed Lost,0.0,2604300,CZK,14/10/2026,07/05/2026,No Budget,Inbound,07/05/2026,Omitted,07/05/2026 17:00
OPP-003707,20/03/2026,Riviera Power - Managed SOC,ACC-10327,felix.wagner@nexora-consulting.eu,CYBER,Managed SOC,Stage 5: Closed Won (100%),100,834500,CHF,2026-06-19,04/08/2026,,Existing Customer (Upsell),04/08/2026,Closed,04/08/2026 17:00
OPP-003638,09/03/2026,Atlas Power - Managed SOC,ACC-10455,sara.andersson@nexora-consulting.eu,CYBER,Managed SOC,Closed Lost,0,1 611 000,SEK,27/06/2026,16/03/2026,,Existing Customer (Upsell),16/03/2026,Omitted,16/03/2026 21:07
